id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
1638,0,adobe creative suite cs3 design premium upsell,adobe,1599.0,adobe cs3 design standard upgrade,,413.99
1639,1,airline tycoon deluxe,topware interactive,19.99,sos aggregation company airline tycoon deluxe topware interactive,,15.95
1640,0,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,,1482.0
1641,0,print shop 22 pro publisher deluxe,encore,99.99,the printshop pro publisher v22 deluxe dvd-rom,,69.9
1642,1,museums of the world,topics entertainment,19.99,topics presents : museums of world,,12.9
1643,0,neuratron photoscore professional 4,sibelius-software-ltd .,199.99,web easy ( r ) professional 6,,49.99
1644,1,adobe creative suite cs3 production premium,adobe,1699.0,adobe production premium cs3 software suite for windows professional editing software,,1698.95
1645,0,instant immersion japanese 2.0,topics entertainment,19.99,topics entertainment instant immersion spanish audio deluxe,,17.55
1646,0,procurve vpn client software unlimited client licenses,hewlett packard,,d-link vpn client software ( 1-user license ) ds-601 ds-601,,42.99
1647,1,microsoft licenses biztalk hipaa std . sa only ( u0200024 ),microsoft licenses,4215.77,microsoft u02-00024 open sa biztalk hipaa accltr nt 1p,,2335.47
1648,0,punch 5 in 1 home design,punch ! software,39.99,punch software 90500 home design studio mac,punch software,135.99
1649,1,microsoft licenses word mac 10.0 eng govt ( d4800369 ),microsoft licenses,349.83,microsoft d48-00369 word mac 10.0 eng gov ' t 659556873790,,191.94
1650,0,adobe illustrator cs3 [ mac ],adobe,599.0,adobe photoshop cs3 extended for mac,,935.99
1651,0,project x project management software,marware,199.95,cakewalk project5 version 2 software music production software,,199.0
1652,0,instant immersion french 2.0,topics entertainment,29.99,instant immersion spanish deluxe 2.0 topics,,39.99
1653,0,adobe photoshop cs3 extended,adobe,999.0,adobe photoshop cs3 for mac upgrade,,189.99
1654,0,resumemaker professional 12.0,individual software,29.99,i copydvds 2 professional edition,me-too-software,27.9
1655,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,adobe photoshop elements 4.0 mac academic,adobe-education-box,69.99
1656,0,instant immersion italian deluxe v2 .0 ( large box ),topics entertainment,29.99,instant immersion italian audio ( audio book ),,19.95
1657,0,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,adobe premiere pro cs3 upgrade,,308.99
1658,0,microsoft office excel 2007,microsoft,229.95,microsoft ( r ) money 2004 standard,,29.99
1659,1,palo alto marketing plan pro 9.0,palo-alto-software,179.0,palo alto software mpd9 palo alto marketing plan v. 9.0 pro complete product business planning 1 user complete product standard pc,palo-alto-software,149.97
1660,0,quickbooks premier edition 2007 5 user multi-pack,intuit,1499.95,121744 diskeeper 2007 pro premier edition complete package 5 workstations dvd w,,426.58
1661,0,sound forge 9.0,sony media,399.96,sony creative software sfas9000 sound forge audio studio 9,,53.97
1662,0,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,29500244 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
1663,0,jumpstart kindergarten,knowledge adventure,19.99,reader rabbit kindergarten special 2-cd edition,,12.95
1664,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,22002170 adobe acrobat standard v. 8.0 complete package 1 user cd win can,,295.25
1665,0,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,adobe photoshop cs3 for mac upgrade,,189.99
1666,0,quickverse bible premier suite,individual software,39.99,quicken 2007 premier win cd,intuit,73.99
1667,0,adobe creative suite cs3 production premium,adobe,1699.0,adobe cs3 production premium academic,,569.99
1668,0,instant immersion spanish 2.0,topics entertainment,29.99,topics entertainment instant immersion spanish advanced audio,,12.05
1669,0,microsoft windows xp professional full version with sp2,microsoft,299.99,microsoft powerpoint mac 2004 version upgrade,,89.99
1670,0,gods : lands of infinity special edition,strategy first,29.99,reader rabbit kindergarten special 2-cd edition,,12.95
1671,0,adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe acrobat v8 .0 professional for mac,,405.99
1672,0,adobe creative suite cs3 production premium,adobe,1699.0,adobe cs3 production premium academic,,569.99
1673,0,f-secure internet security 2007 3 pcs,global-marketing-partners,79.99,mcafee internet security suite 2007 3-user ( pc ),,89.99
1674,0,microsoft windows terminal server 2003 client additional license for users - 5 user,microsoft,669.0,eu063av aba microsoft windows xp professional license and media 1 user cto english -,,137.09
1675,0,quicken 2007 for mac,intuit,69.95,quicken ( r ) for mac 2007,,69.99
1676,0,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,adobe ( r ) photoshop ( r ) album 1.0,,49.88
1677,0,logic express 7,apple computer,299.0,apple logic express 7.2 upgrade from v. 6,apple-computer - ( direct ),99.99
1678,0,system care professional,avanquest,49.95,system mechanic 6 professional,,36.9
1679,0,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,microsoft windows xp home edition sp2 retail box,,199.99
1680,1,virusbarrier x4 10.4 for mac-10 users,intego,329.95,virusbarrier x4 10.4 for mac-10 users ( vbx4-10u ),,316.75
1681,0,internet security barrier x4 antispam edition,intego inc,,internet security suite 2007 home protection pack xl box,,61.06
1682,1,wheel of fortune deluxe,encore,19.99,encore software 14130 wheel of fortune deluxe win 98 me 2000 xp vista,,18.97
1683,0,sonicwall global vpn client license 01-ssc-5310 ),sonic systems inc. .,,01-ssc-6993 sonicwall client/server anti-virus suite subscription license 3 years 50,,3992.98
1684,0,emedia rock guitar method,emedia,39.99,emedia music corp emedia intermediate guitar method,,49.21
1685,1,pc tools spyware doctor 2007,encore,29.95,encore software 10990 pc tools spyware doctor 2007 win 98 me 2000 xp,,26.97
1686,0,art explosion t-shirt factory deluxe 3.0,nova development,29.99,art explosion ( r ) greeting card factory ( r ) deluxe 6.0,,49.99
1687,1,punch ! 5 in 1 home design,punch ! software,39.99,punch software 24100 punch ! 5 in 1 home design complete product architectural 1 user complete productcomplete productstandard pc,,35.97
1688,1,corel painter x win/mac,corel,429.0,corel painter x,,395.99
1689,1,corel dvd moviefactory 6.0 plus,corel,79.99,corel ulead dvd moviefactory plus 6 software for windows authoring software,,79.95
1690,0,microsoft data analyzer 2002,microsoft,179.0,microsoft ( r ) office ultimate 2007,,539.95
1691,0,adobe creative suite cs3 production premium,adobe,1699.0,adobe cs3 design premium upsell,,1639.99
1692,0,3d home architect landscape v. 8 by encore software,encore software,39.99,encore inc 3d home architect landscape design deluxe v 9.0,,25.49
1693,0,3d home architect landscape designer v8,encore software,29.99,encore software 10636 3d home architect landscape v. 8by,,25.97
1694,0,adobe creative suite cs3 web standard upsell,adobe,799.0,29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download -,,20.97
1695,1,corel dvd moviefactory 6.0 plus,corel,79.99,dvd moviefactory 6 plus,,77.32
1696,0,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,vp-wf04-00s1 kofax virtualrescan plus upgrade kit v. 4.0 complete package 1 user,,879.93
1697,1,printmaster 17 gold by encore software,encore software,30.66,encore software 10478 encore printmaster v. 17.0 gold complete product creativity application 1 user ( s ) complete product standard pc,,17.97
1698,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,29500244 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
1699,0,computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,absolute software lfl-n2-12 computrace lojack for laptops 1 year license ( win 2000 xp ),,41.97
1700,1,punch ! home design architectura series 18,punch ! software,129.99,punch software 41100 punch ! home design architectural series 18,punch software,118.99
1701,0,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,microsoft windows vista business full version,,249.95
1702,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,individual software professor teaches windows xp,,19.99
1703,1,sportsman 's double play,masque,,masque publishing sportsmans double play with american billiards,,17.55
1704,0,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,cakewalk sonar 6 studio edition software music production software,,279.95
1705,0,microsoft office 2004 professional ( mac ),microsoft,499.99,office pro 2007 upgrade microsoft 269-10294,,257.71
1706,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe cs3 production premium academic,,569.99
1707,0,reader rabbit preschool,the-learning-company,29.99,reader rabbit 1st grade,,17.9
1708,0,school zone flash action addition/subtraction ( windows/macintosh ),school zone,12.99,school zone flash action alphabet/numbers 1-100 ( pc & mac ) ( 08410 ),,9.59
1709,1,apple logic pro 7.2 upgrade,apple,299.0,apple/emagic logic pro 7.2 software upgrade music production software,,259.95
1710,0,adobe illustrator cs3 [ mac ],adobe,599.0,adobe flash cs3 professional ( mac ),,699.0
1711,0,instant immersion french 2.0,topics entertainment,29.99,instant immersion italian audio ( audio book ),,19.95
1712,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft visual basic . net standard 2003,,108.95
1713,0,adobe premiere elements 3.0,adobe,99.99,adobe cs3 web premium upgrade,,517.99
1714,1,paper art : gift wrapping,arc-media-inc .,,paper art volume 2 : gift wrapping,arc-media-inc .,6.95
1715,0,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,adobe dreamweaver cs3 upgrade,,205.99
1716,0,broderbund printmaster platinum 16.0,encore software,39.99,printmaster platinum 16,,19.95
1717,0,corel dvd moviefactory 6.0,corel,49.99,corel ulead dvd moviefactory plus 6 software for windows authoring software,,79.95
1718,1,star wars battlefront ( mac ),aspyr media,39.99,aspyr media 10900 star wars battlefront mac,aspyr media,39.99
1719,1,adobe indesign cs3 [ mac ],adobe,699.0,adobe indesign cs3 for mac,,725.99
1720,0,microsoft word 2007 version upgrade,microsoft,109.95,microsoft 164-04052,microsoft,90.24
1721,0,peachtree by sage complete accounting 2007,sage software,269.99,peachtree ( r ) compatible laser form-accounting for windows 3.5-9 .0 versions,,103.99
1722,0,peachtree by sage premium accounting 2007,sage software,499.99,sage ( ptree ) premium accounting accountants edition 2007,,492.01
1723,0,emedia piano and keyboard method volume 1,emedia,59.99,emedia eg03014 bass method os x,emedia,53.99
1724,0,microsoft data analyzer 2002,microsoft,179.0,microsoft money 2007 premium ( pc ),,79.99
1725,1,cakewalk sonar home studio 6 xl,cakewalk,209.0,cakewalk sonar home studio 6 xl software music production software,,159.0
1726,0,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,windows vista ultimate upgrade,,259.0
1727,0,punch ! home design architectural series 4000 v10,punch ! software,199.99,punch software 41100 punch ! home design architectural series 18,punch software,118.99
1728,0,microsoft office small business 2007 full version,microsoft,449.95,microsoft windows vista business upgrade license 1 pc english,,168.99
1729,0,symantec client security 3.1 with groupware protection business pack 50 user,symantec,3732.0,symantec 10517904 client security v. 3.1 business pack complete product internet security 50 user ( s ) complete product standard pc - free shipping,,1895.97
1730,0,microsoft windows xp professional full version with sp2,microsoft,299.99,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99
1731,0,instant immersion italian deluxe v2 .0 ( large box ),topics entertainment,29.99,instant immersion 33 languages,topics entertainment,43.99
1732,0,motu digital performer 5 digital audio software ( mac only ),motu,795.0,motu digital performer dp5 software music production software,,319.95
1733,0,microsoft crm small business ed cal 3.0 license pack user cal,microsoft software,9929.0,microsoft windows vista business upgrade license 1 pc english,,168.99
